BoardTime,EEG_Ch1,EEG_Ch2,EEG_Ch3,EEG_Ch4,Label,session_id
1761180219.2147546,-4.764290632450437,-8.57091774575905,-7.468768028840429,-13.757040727979472,nothing,0
1761180219.243981,3.6852745998036207,-3.5809655496757227,3.092777258601159,5.000083720282121,nothing,0
1761180219.258256,8.88611409652367,8.148666125529932,12.904241343864664,23.027197353477316,nothing,0
1761180219.2747004,10.46656182309623,14.586525847223578,13.081756762258005,22.984294242894133,nothing,0
1761180219.3039942,-0.2950173545853856,1.592835724531432,6.412295369293526,5.819448281456856,nothing,0
1761180219.3183117,3.327458160456889,1.4843621763252626,4.701239952672949,8.534519453537891,nothing,0
1761180219.334678,9.757662232001454,5.334422277048236,6.523566763902578,21.39773625954257,nothing,0
1761180219.3639352,4.388458572171802,-3.2518542723742296,4.655438921341939,18.864427031104775,nothing,0
1761180219.3782277,-0.9874049526331546,-8.393182754127741,1.578218788243449,10.16826307569459,nothing,0
1761180219.3947084,-7.837785381583257,-7.719179768656236,-10.444573507947482,-0.9021370135358291,nothing,0
1761180219.423976,-4.308145197505513,-8.79331040361546,-4.153639322433548,1.2066662994224657,nothing,0
1761180219.4382553,-7.259736960009918,-17.50896988271516,-1.3733888938770273,-4.965021920160512,nothing,0
1761180219.4546883,-11.793658794351451,-24.034548815451544,-17.00624203528871,-24.45310144647445,nothing,0
1761180219.4839003,-5.852543735832643,-17.623960606006786,-11.299622239636834,-17.46385089545797,nothing,0
1761180219.4983015,5.172624886608292,0.4184373752998573,7.475540957814036,12.338664445505584,nothing,0
1761180219.5146768,8.747060576126037,12.827955871722049,10.170113572406315,23.147815801106184,nothing,0
1761180219.5296524,5.920279162651574,12.620545658821431,8.324798812843209,21.610204764202308,nothing,0
1761180219.558864,-5.856338525170043,3.5960704104303223,1.8791258336590195,4.940840810769088,nothing,0
1761180219.5732574,-15.233045893554005,-11.436063436423662,-6.685284375063381,-18.12612254092574,nothing,0
1761180219.5896552,-11.488552580091108,-14.775848984138365,-9.82893575208051,-17.997649681364372,nothing,0
1761180219.6188924,-6.455279369942449,-12.91701521124928,-7.394821121791059,-13.274674344782625,nothing,0
1761180219.63327,0.4583599595392655,-4.03835391889597,3.2403163383661724,1.3747401615951107,nothing,0
1761180219.6496365,-4.118221979239145,-0.5612082489477719,2.7301665779212203,1.4726311567378196,nothing,0
1761180219.6788936,-12.168294386248554,-10.115655903705917,-6.312910976663658,-8.586089762717965,nothing,0
1761180219.6932895,-4.934396437294555,-8.838741183222163,-1.3023343975556323,-4.82290980054571,nothing,0
1761180219.70966,-3.8621240986559013,1.0996524809266714,2.747088646604186,-1.7781548983524458,nothing,0
1761180219.7389193,-7.2476327759090715,-2.3144858453456725,-5.6504342738205295,-7.991608784391172,nothing,0
1761180219.7532756,-9.037251311284859,-12.164636928792465,-6.152567031627813,-13.40252870075027,nothing,0
1761180219.769656,-14.044676175897793,-21.78040437860807,-7.027547485105187,-15.852071849803158,nothing,0
1761180219.7990663,-15.613248610225467,-24.806195044355672,-11.790483151091447,-19.955642377125443,nothing,0
1761180219.813278,-15.728378740589646,-28.430690509483554,-14.8956817494856,-29.914884308083067,nothing,0
1761180219.8296316,-1.9548287463414007,-13.985532040064793,-4.530239908521632,-7.9439739306669885,nothing,0
1761180219.8589509,13.20831272198894,5.088048101755293,9.999317636300017,23.158123223969255,nothing,0
1761180219.8732116,13.962364986147584,10.141424848359419,17.490965220653383,27.88846249617085,nothing,0
1761180219.8896506,18.28876489563972,12.819846840670333,20.99642539120025,28.497438476133677,nothing,0
1761180219.9189992,17.504707623674165,6.989235032543949,13.673653748832642,20.306671559338106,nothing,0
1761180219.9332857,6.08447730491565,4.9126000783258235,8.955657509001721,16.329712463324313,nothing,0
1761180219.949777,-3.376818957096991,4.847676790670307,4.5920753615895205,6.805502011109495,nothing,0
1761180219.978963,-6.490859636418479,1.6384325760501688,-4.427005394176777,-5.140671204455554,nothing,0
1761180219.9932835,5.688425738922341,13.660645126485646,10.971327946627092,15.61102377150351,nothing,0
1761180220.0096903,18.069599931219756,27.421591920953645,25.045870581487296,37.09860295441682,nothing,0
1761180220.038966,11.596204788591667,19.03220094862954,15.664409859033213,22.537654362389805,nothing,0
1761180220.0534112,9.831053734848565,14.481272040591461,8.56646633071339,16.36484943681397,nothing,0
1761180220.0696635,3.2316352909687853,9.597519073643088,5.2359346693692,5.577221328420965,nothing,0
1761180220.098912,-11.397981853059349,-9.382740036289434,-6.333685490023838,-17.898980770447764,nothing,0
1761180220.1134615,-13.023905690345579,-9.566885170109675,-9.413416344138431,-18.091500520987037,nothing,0
